PERIODO;MES;PER;DIRECTORIO;SECUENCIA_P;ORDEN;HOGAR;REGIS;AREA;CLASE;FEX_C18;DPTO;FFT;DSCY;DSI;P7250;P7280;P744;P3074;P7260;P1806;P7430;P7440S1;P7440S2;P7450;P7350;P7360;P9460;P1519;P1883;P7422;P7422S1;OFICIO1_C8;OFICIO2_C8;RAMA2D_D_R4;RAMA4D_D_R4;P7440
20240626;06;2024;7829613;1;3;1;70;11;1;3566.3089708;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829615;1;1;1;70;11;1;4130.9250483;11;;2;1;24;2;;;48;1300000;1;7;0;8;4;9;2;2;;2;;4110;4110;38;3811;
20240626;06;2024;7829620;1;3;1;70;11;1;3655.8028271;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829622;1;2;1;70;11;1;2529.952975;11;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829622;1;4;1;70;11;1;2529.952975;11;1;;;;;;;;;1;216;0;5;2;7;2;3;;2;;.;1345;85;8530;
20240626;06;2024;7829624;1;1;1;70;11;1;3053.9967078;11;1;;;;;;;;;1;240;0;5;1;6;2;3;;2;;.;3257;00;0000;
20240626;06;2024;7829624;1;2;1;70;11;1;3053.9967078;11;1;;;;;;;;;1;200;0;5;1;9;2;3;;2;;.;2622;85;8544;
20240626;06;2024;7829626;1;1;1;70;11;1;4036.1727182;11;1;;;;;;;;;1;240;0;5;1;5;2;3;;2;;.;9112;88;8891;
20240626;06;2024;7829627;1;1;1;70;11;1;2445.6390712;11;1;;;;;;;;;1;120;1;5;1;8;2;2;;2;;.;9112;65;6511;
20240626;06;2024;7829627;1;4;1;70;11;1;2445.6390712;11;;1;1;8;1;;;46;2500000;1;2;1;8;2;10;2;2;;2;;2141;4110;84;8414;
20240626;06;2024;7829630;1;1;1;70;11;1;4168.3144486;11;1;;;;;;;;;1;120;0;3;4;1;2;2;;2;;.;3322;47;4792;
20240623;06;2024;7829632;1;1;1;70;13;1;571.95105398;13;1;;;;;;;;;1;184;0;5;2;8;2;3;;2;;.;1345;85;8530;
20240623;06;2024;7829632;1;2;1;70;13;1;571.95105398;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7829634;1;1;1;70;13;1;457.87293685;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7829635;1;2;1;70;13;1;374.4791471;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7829635;1;3;1;70;13;1;374.4791471;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7829635;1;5;1;70;13;1;374.4791471;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240624;06;2024;7829636;1;1;1;70;13;1;573.43213117;13;;2;1;48;1;;;40;3000000;1;12;0;8;4;10;2;2;;2;;2611;4414;84;8424;
20240624;06;2024;7829636;1;3;1;70;13;1;573.43213117;13;;1;1;4;1;;;46;2500000;2;;;;;;;2;;2;;2261;;;;
20240625;06;2024;7829637;1;1;1;70;13;1;593.74974367;13;;2;1;24;4;;;48;1300000;1;60;0;8;1;5;2;2;;2;;9112;9112;55;5511;
20240625;06;2024;7829637;1;2;1;70;13;1;593.74974367;13;;2;1;24;1;;;48;1300000;1;6;0;8;1;5;2;2;;2;;4321;9333;46;4643;
20240625;06;2024;7829637;1;4;1;70;13;1;593.74974367;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829639;1;3;1;70;13;1;328.72412572;13;;2;1;52;1;;;48;1300000;1;18;1;8;1;5;2;2;;2;;9112;9412;56;5611;
20240626;06;2024;7829639;1;4;1;70;13;1;328.72412572;13;1;;;;;2;5;;500000;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829642;1;3;1;70;13;1;391.51614633;13;1;;;;;1;;48;98;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829644;1;4;1;70;13;1;600.38320645;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829646;1;1;1;70;13;1;691.32788821;13;1;;;;;1;;40;1300000;1;8;5;6;4;1;2;2;;2;;.;9111;81;8121;
20240626;06;2024;7829646;1;2;1;70;13;1;691.32788821;13;;1;1;2;1;;;48;1300000;1;2;2;1;1;10;2;2;;2;;5414;5414;64;6412;
20240626;06;2024;7829649;1;2;1;70;13;1;375.16639293;13;1;;;;;2;4;;1300000;1;24;5;7;1;3;2;2;;2;;.;5329;86;8622;
20240626;06;2024;7829651;1;2;1;70;13;1;470.11276464;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829652;1;1;1;70;13;1;572.97162685;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829657;1;2;1;70;13;1;438.86923113;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829657;1;3;1;70;13;1;438.86923113;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829658;1;2;1;70;13;1;511.92680658;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829663;1;2;1;70;13;1;427.37524058;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829664;1;1;1;70;13;1;505.8783079;13;1;;;;;;;;;1;48;2;3;3;1;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829665;1;2;1;70;13;1;447.22230035;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829666;1;2;1;70;13;1;309.01065552;13;;1;1;4;1;;;48;1300000;2;;;;;;;2;;2;;5131;;;;
20240626;06;2024;7829666;1;3;1;70;13;1;309.01065552;13;1;;;;;1;;40;1300000;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829667;1;2;1;70;13;1;288.68437791;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829667;1;3;1;70;13;1;288.68437791;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829667;1;4;1;70;13;1;288.68437791;13;1;;;;;2;4;;800000;1;60;5;4;4;1;2;2;;2;;.;7231;45;4520;
20240626;06;2024;7829669;1;3;1;70;13;1;570.24186175;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829671;1;2;1;70;13;1;609.48489046;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829671;1;3;1;70;13;1;609.48489046;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829672;1;3;1;70;13;1;404.74846723;13;;2;1;20;1;;;48;2500000;2;;;;;;;2;;2;;2611;;;;
20240626;06;2024;7829674;1;1;1;70;13;1;326.84968716;13;1;;;;;;;;;1;216;1;5;2;9;2;3;;2;;.;2411;11;1101;
20240626;06;2024;7829674;1;2;1;70;13;1;326.84968716;13;1;;;;;1;;48;98;1;60;1;6;4;1;2;3;;2;;.;5221;47;4773;
20240626;06;2024;7829675;1;6;1;70;13;1;384.36269217;13;1;;;;;;;;;1;240;1;8;1;8;2;2;;2;;.;9412;87;8790;
20240626;06;2024;7829676;1;1;1;70;13;1;495.72636735;13;1;;;;;;;;;1;5;1;2;1;4;2;2;;1;2000000;.;2611;69;6910;
20240626;06;2024;7829680;1;1;1;70;13;1;420.54202937;13;1;;;;;1;;48;99;1;5;0;6;4;1;2;2;;2;;.;9411;56;5619;
20240626;06;2024;7829680;1;3;1;70;13;1;420.54202937;13;;;1;998;1;;;48;99;2;;;;;;;2;;2;;4412;;;;
20240626;06;2024;7829680;1;4;1;70;13;1;420.54202937;13;1;;;;;1;;48;99;1;6;0;8;3;2;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829680;1;5;1;70;13;1;420.54202937;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829680;1;6;1;70;13;1;420.54202937;13;1;;;;;1;;48;99;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829681;1;1;1;70;13;1;404.74846723;13;;2;1;50;1;;;48;1300000;1;24;2;8;1;3;2;2;;2;;5414;5414;80;8010;
20240626;06;2024;7829681;1;2;1;70;13;1;404.74846723;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829682;1;2;1;70;13;1;397.97220477;13;1;;;;;;;;;1;240;0;3;4;10;2;2;;2;;.;3253;84;8413;
20240626;06;2024;7829682;1;3;1;70;13;1;397.97220477;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829684;1;1;1;70;13;1;518.8581411;13;1;;;;;2;3;;99;1;60;0;3;3;2;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829684;1;4;1;70;13;1;518.8581411;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829686;1;1;1;70;13;1;527.5114162;13;1;;;;;;;;;1;168;0;5;2;10;2;3;;2;;.;3132;36;3600;
20240626;06;2024;7829686;1;3;1;70;13;1;527.5114162;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829686;1;4;1;70;13;1;527.5114162;13;;2;1;16;1;;;48;1500000;1;16;0;8;1;8;2;2;;2;;2141;2141;23;2394;
20240626;06;2024;7829686;1;5;1;70;13;1;527.5114162;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829688;1;3;1;70;13;1;582.55977987;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829689;1;2;1;70;13;1;558.91335667;13;1;;;;;;;;;1;48;2;3;1;9;2;2;;2;;.;3322;10;1071;
20240626;06;2024;7829692;1;1;1;70;13;1;500.75944873;13;1;;;;;2;4;;1300000;1;60;5;4;1;6;2;2;;2;;.;6122;01;0145;
20240626;06;2024;7829693;1;2;1;70;13;1;265.92241001;13;;2;1;24;1;;;48;1300000;1;11;0;8;1;5;2;2;;2;;9112;9112;94;9499;
20240626;06;2024;7829693;1;3;1;70;13;1;265.92241001;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829693;1;5;1;70;13;1;265.92241001;13;;2;1;20;1;;;48;1300000;1;5;0;6;1;10;2;2;;2;;9112;5245;46;4661;
20240626;06;2024;7829694;1;2;1;70;13;1;329.15192335;13;;2;1;16;1;;;48;1300000;1;6;0;8;1;5;2;2;;2;;3343;5131;56;5611;
20240626;06;2024;7829694;1;3;1;70;13;1;329.15192335;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829695;1;1;1;70;13;1;272.9766394;13;1;;;;;;;;;1;180;0;5;1;6;2;3;;2;;.;4224;94;9491;
20240626;06;2024;7829695;1;2;1;70;13;1;272.9766394;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829698;1;1;1;70;13;1;264.27663998;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829698;1;3;1;70;13;1;264.27663998;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829698;1;4;1;70;13;1;264.27663998;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829699;1;2;1;70;13;1;321.84219143;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829703;1;1;1;70;13;1;253.24843494;13;1;;;;;;;;;1;180;1;6;4;1;2;2;;2;;.;7531;95;9529;
20240626;06;2024;7829703;1;2;1;70;13;1;253.24843494;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829708;1;1;1;70;13;1;185.79372101;13;1;;;;;;;;;1;240;2;3;1;4;2;2;;2;;.;2341;85;8530;
20240626;06;2024;7829709;1;1;1;70;13;1;262.37515881;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829709;1;6;1;70;13;1;262.37515881;13;;1;1;12;3;;;40;1000000;1;6;1;8;3;1;2;2;;2;;9111;9111;97;9700;
20240626;06;2024;7829710;1;1;1;70;13;1;141.54854623;13;1;;;;;2;4;;1300000;1;60;5;4;4;1;2;2;;2;;.;9411;56;5619;
20240626;06;2024;7829710;1;2;1;70;13;1;141.54854623;13;1;;;;;;;;;1;360;5;5;1;10;2;3;;2;;.;7412;28;2819;
20240626;06;2024;7829710;1;4;1;70;13;1;141.54854623;13;;1;1;4;4;;;30;1300000;1;36;5;8;1;5;2;2;;2;;9412;9412;56;5611;
20240626;06;2024;7829710;1;5;1;70;13;1;141.54854623;13;1;;;;;;;;;1;12;5;5;1;10;2;3;;2;;.;7411;52;5222;
20240626;06;2024;7829711;1;1;1;70;13;1;298.0657731;13;1;;;;;;;;;1;60;5;6;4;1;2;2;;2;;.;5221;47;4711;
20240626;06;2024;7829713;1;1;1;70;13;1;288.43744247;13;1;;;;;;;;;1;180;5;4;4;1;2;2;;2;;.;5141;96;9602;
20240626;06;2024;7829715;1;2;1;70;13;1;696.02870459;13;;2;1;16;1;;;48;2500000;1;60;1;9;1;10;2;2;;2;;2264;2264;86;8621;
20240626;06;2024;7829715;1;3;1;70;13;1;696.02870459;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829717;1;2;1;70;13;1;422.48802342;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829717;1;4;1;70;13;1;422.48802342;13;;2;1;24;1;;;40;2300000;1;6;0;8;1;6;2;2;;2;;2330;2330;85;8530;
20240626;06;2024;7829718;1;3;1;70;13;1;616.73100984;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829720;1;2;1;70;13;1;343.78297611;13;;;1;998;1;;;48;99;1;24;0;8;1;5;2;2;;2;;2341;2341;85;8530;
20240626;06;2024;7829721;1;2;1;70;13;1;309.98715534;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829722;1;1;1;70;13;1;367.77087382;13;1;;;;;;;;;1;180;0;5;1;10;2;3;;2;;.;1120;85;8530;
20240626;06;2024;7829723;1;1;1;70;13;1;367.77087382;13;1;;;;;;;;;1;72;0;5;1;10;2;3;;2;;.;3211;86;8610;
20240626;06;2024;7829725;1;1;1;70;13;1;309.98715534;13;1;;;;;;;;;1;360;0;5;2;10;2;3;;2;;.;4120;84;8412;
20240626;06;2024;7829726;1;2;1;70;13;1;300.95431767;13;1;;;;;;;;;1;24;0;4;4;2;2;2;;2;;.;7231;45;4520;
20240626;06;2024;7829727;1;2;1;70;13;1;321.93409344;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829728;1;1;1;70;13;1;288.43744247;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829732;1;1;1;70;13;1;490.43504349;13;1;;;;;;;;;1;48;1;7;5;3;2;2;;2;;.;1420;52;5223;
20240626;06;2024;7829732;1;2;1;70;13;1;490.43504349;13;1;;;;;;;;;1;120;1;4;1;7;2;2;;2;;.;5223;47;4751;
20240626;06;2024;7829734;1;1;1;70;13;1;283.67037606;13;1;;;;;;;;;1;280;0;5;1;3;2;3;;2;;.;2262;47;4773;
20240626;06;2024;7829735;1;2;1;70;13;1;701.78489483;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829737;1;1;1;70;13;1;246.12521011;13;1;;;;;;;;;1;336;0;3;1;9;2;2;;2;;.;5223;10;1082;
20240626;06;2024;7829737;1;3;1;70;13;1;246.12521011;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829738;1;2;1;70;13;1;368.27867102;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829740;1;1;1;70;13;1;245.97652084;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829741;1;1;1;70;13;1;301.07653849;13;1;;;;;;;;;1;120;1;6;1;6;2;2;;2;;.;9112;45;4530;
20240626;06;2024;7829741;1;2;1;70;13;1;301.07653849;13;;1;1;8;1;;;48;1400000;1;5;1;8;1;7;2;2;;2;;4110;4110;55;5511;
20240626;06;2024;7829743;1;3;1;70;13;1;293.9206541;13;;1;1;5;1;;;48;1300000;1;24;5;8;1;8;2;2;;2;;5321;5223;47;4772;
20240626;06;2024;7829744;1;2;1;70;13;1;311.77267346;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829744;1;4;1;70;13;1;311.77267346;13;;1;1;12;4;;;40;800000;1;5;1;8;4;3;2;2;;2;;9313;9313;41;4111;
20240626;06;2024;7829744;1;5;1;70;13;1;311.77267346;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829744;1;6;1;70;13;1;311.77267346;13;1;;;;;;;;;1;7;1;8;4;4;2;2;;2;;.;9112;93;9319;
20240626;06;2024;7829744;1;7;1;70;13;1;311.77267346;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829744;1;8;1;70;13;1;311.77267346;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829745;1;2;1;70;13;1;342.08909951;13;1;;;;;2;4;;1300000;1;240;5;3;3;1;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829745;1;3;1;70;13;1;342.08909951;13;;1;1;5;1;;;40;1300000;1;24;5;9;1;10;2;2;;2;;5131;5131;55;5511;
20240626;06;2024;7829745;1;4;1;70;13;1;342.08909951;13;;1;1;5;1;;;25;1000000;1;3;5;2;4;2;2;2;;2;;5223;5223;47;4752;
20240626;06;2024;7829746;1;2;1;70;13;1;290.69260708;13;1;;;;;;;;;1;180;1;7;1;6;2;2;;2;;.;1412;56;5611;
20240626;06;2024;7829747;1;1;1;70;13;1;337.52994493;13;1;;;;;2;4;;1500000;1;1;5;6;1;9;2;2;;2;;.;5131;55;5511;
20240626;06;2024;7829752;1;2;1;70;13;1;300.89114692;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829753;1;2;1;70;13;1;391.32135418;13;1;;;;;1;;40;1300000;1;24;5;6;4;1;2;2;;2;;.;5142;96;9602;
20240626;06;2024;7829753;1;3;1;70;13;1;391.32135418;13;1;;;;;1;;40;1300000;1;6;5;6;1;8;2;2;;2;;.;4321;52;5224;
20240626;06;2024;7829754;1;2;1;70;13;1;463.72178224;13;;1;1;5;1;;;40;1300000;1;24;5;8;1;10;2;2;;2;;5131;5131;56;5611;
20240626;06;2024;7829755;1;2;1;70;13;1;355.94491304;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829755;1;4;1;70;13;1;355.94491304;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829758;1;3;1;70;13;1;399.70233474;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829761;1;2;1;70;13;1;409.54167577;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829762;1;2;1;70;13;1;469.26623937;13;1;;;;;;;;;1;12;0;2;4;1;2;2;;2;;.;3431;74;7420;
20240626;06;2024;7829763;1;3;1;70;13;1;327.82523889;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829764;1;3;1;70;13;1;486.4104725;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829765;1;1;1;70;13;1;419.06840216;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829766;1;1;1;70;13;1;386.21618007;13;;1;1;2;1;;;48;800000;2;;;;;;;2;;2;;5223;;;;
20240626;06;2024;7829767;1;2;1;70;13;1;268.10067529;13;1;;;;;1;;24;98;1;180;1;4;4;1;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829767;1;3;1;70;13;1;268.10067529;13;1;;;;;;;;;1;360;1;4;4;1;2;2;;2;;.;5246;56;5619;
20240626;06;2024;7829768;1;1;1;70;13;1;329.78289391;13;1;;;;;;;;;1;60;0;3;3;1;2;2;;2;;.;9111;97;9700;
20240626;06;2024;7829768;1;3;1;70;13;1;329.78289391;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829768;1;4;1;70;13;1;329.78289391;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829771;1;2;1;70;13;1;296.37753559;13;;2;1;14;1;;;48;800000;2;;;;;;;2;;2;;5223;;;;
20240626;06;2024;7829771;1;3;1;70;13;1;296.37753559;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829771;1;5;1;70;13;1;296.37753559;13;;2;1;24;1;;;48;1000000;1;7;0;8;1;10;2;2;;2;;8142;8142;22;2229;
20240626;06;2024;7829773;1;1;1;70;13;1;363.81220723;13;1;;;;;;;;;1;120;0;5;2;10;2;2;;2;;.;0210;84;8422;
20240626;06;2024;7829776;1;1;1;70;13;1;331.04365436;13;1;;;;;;;;;1;48;0;5;4;1;2;3;;2;;.;3123;41;4111;
20240626;06;2024;7829776;1;2;1;70;13;1;331.04365436;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829778;1;1;1;70;13;1;354.25567683;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829779;1;2;1;70;13;1;326.94637048;13;1;;;;;1;;40;1300000;1;48;0;7;4;3;2;2;;2;;.;5223;47;4761;
20240626;06;2024;7829779;1;3;1;70;13;1;326.94637048;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829779;1;4;1;70;13;1;326.94637048;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829780;1;1;1;70;13;1;401.16069521;13;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829788;1;1;1;70;15;1;98.503912112;15;1;;;;;;;;;1;10;5;5;2;10;2;3;;2;;.;4120;84;8424;
20240626;06;2024;7829789;1;3;1;70;15;1;79.640603346;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829789;1;4;1;70;15;1;79.640603346;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829790;1;2;1;70;15;1;142.08869464;15;1;;;;;;;;;1;3;0;3;3;1;2;2;;2;;.;5311;97;9700;
20240626;06;2024;7829793;1;1;1;70;15;1;82.236860937;15;1;;;;;;;;;1;300;0;1;1;3;2;2;;2;;.;8324;49;4921;
20240626;06;2024;7829795;1;2;1;70;15;1;130.4718408;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829796;1;2;1;70;15;1;56.455478479;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829796;1;5;1;70;15;1;56.455478479;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829797;1;2;1;70;15;1;46.731551365;15;1;;;;;;;;;1;6;5;1;1;1;2;2;;2;;.;9112;81;8121;
20240626;06;2024;7829797;1;3;1;70;15;1;46.731551365;15;1;;;;;;;;;1;6;5;8;1;1;2;2;;2;;.;5311;88;8891;
20240626;06;2024;7829797;1;4;1;70;15;1;46.731551365;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829797;1;6;1;70;15;1;46.731551365;15;1;;;;;;;;;1;2;5;4;4;1;2;2;;2;;.;9411;10;1089;
20240626;06;2024;7829798;1;1;1;70;15;1;56.042386355;15;1;;;;;;;;;1;48;5;9;4;2;2;2;;2;;.;8332;38;3830;
20240626;06;2024;7829798;1;2;1;70;15;1;56.042386355;15;1;;;;;;;;;1;48;5;9;6;2;2;2;;2;;.;9333;38;3830;
20240626;06;2024;7829799;1;1;1;70;15;1;77.945928311;15;;1;1;4;1;;;47;1300000;1;1;4;8;1;2;2;2;;1;600000;9112;9112;55;5511;
20240626;06;2024;7829799;1;3;1;70;15;1;77.945928311;15;;2;1;32;1;;;47;1300000;1;8;5;7;4;3;2;2;;2;;4321;7231;45;4520;
20240626;06;2024;7829799;1;4;1;70;15;1;77.945928311;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829800;1;3;1;70;15;1;77.695101465;15;1;;;;;;;;;1;360;0;3;4;1;2;2;;2;;.;5221;47;4729;
20240626;06;2024;7829803;1;1;1;70;15;1;65.67467151;15;1;;;;;;;;;1;48;0;6;4;1;2;2;;2;;.;5223;47;4771;
20240626;06;2024;7829805;1;1;1;70;15;1;135.5029264;15;1;;;;;;;;;1;6;5;8;1;2;2;2;;2;;.;4110;69;6910;
20240626;06;2024;7829806;1;3;1;70;15;1;128.08564498;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829808;1;1;1;70;15;1;77.202302361;15;1;;;;;;;;;1;300;0;5;1;10;2;3;;2;;.;5414;80;8010;
20240626;06;2024;7829809;1;3;1;70;15;1;122.32528045;15;;2;1;24;1;;;46;1300000;2;;;;;;;2;;2;;4321;;;;
20240626;06;2024;7829815;1;2;1;70;15;1;130.14674325;15;1;;;;;;;;;1;11;0;2;2;10;2;1;1;2;;.;2211;86;8610;
20240626;06;2024;7829816;1;2;1;70;15;1;76.32142084;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829816;1;3;1;70;15;1;76.32142084;15;1;;;;;;;;;1;360;0;6;4;1;2;2;;2;;.;5223;47;4771;
20240626;06;2024;7829819;1;1;1;70;15;1;97.584412018;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829821;1;2;1;70;15;1;145.19934173;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829822;1;1;1;70;15;1;97.295809645;15;1;;;;;;;;;1;480;0;3;1;1;2;2;;2;;.;8324;49;4921;
20240626;06;2024;7829822;1;2;1;70;15;1;97.295809645;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829823;1;2;1;70;15;1;101.74819651;15;1;;;;;;;;;1;1;0;6;1;4;2;2;;2;;.;3240;75;7500;
20240626;06;2024;7829825;1;2;1;70;15;1;105.67324025;15;;2;1;18;1;;;40;2000000;2;;;;;;;2;;2;;3123;;;;
20240626;06;2024;7829826;1;2;1;70;15;1;54.238697974;15;;1;1;2;1;;;46;1300000;1;0;2;8;1;3;2;2;;1;500000;5131;5131;56;5611;
20240626;06;2024;7829826;1;3;1;70;15;1;54.238697974;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829830;1;2;1;70;15;1;83.046443661;15;1;;;;;;;;;1;18;0;4;1;10;2;2;;2;;.;4321;10;1011;
20240626;06;2024;7829830;1;3;1;70;15;1;83.046443661;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829831;1;3;1;70;15;1;82.442119706;15;1;;;;;;;;;2;;;;;;;2;;2;;.;.;;.;
20240626;06;2024;7829832;1;1;1;70;15;1;69.561445147;15;1;;;;;;;;;1;48;0;4;4;1;2;2;;2;;.;9411;10;1089;
20240626;06;2024;7829832;1;2;1;70;15;1;69.561445147;15;;2;1;24;1;;;48;2600000;1;6;3;8;1;4;2;2;;2;;2342;2342;85;8530;
